SiteID,Company,Customer,Name,SiteCode,State,Location,Contact_Person,Contact_Number,Address,Maker,Checker,Status,Response,Message
"0Jubilant FoodWorks LimitedDomino''s Pizza India66368_TAPADIA PLAZA NIRALA BAZAR AURANGABAD66368_TAPADIA PLAZA NIRALA BAZAR AURANGABADMaharashtraShop No. 111 and 112T614 Upper Ground Floor Tapadia Circle Nirala BazarNew Samarthnagar Aurangabad1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India66178_OOTACAMUND TOWN OOTY66178_OOTACAMUND TOWN OOTYTamilnaduNO.62. Commercial RoadNext To Chellaram Supermarket & Nahar Heritage Hotel Ootacamund Town� District Nilgiri Ooty1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India66495_VELLORE TAMILNADU66495_VELLORE TAMILNADUTamilnaduNo. 66 Ground floor Katpadi Main Road Near Rangalaya Marriage Hall Thirunagar Vellore TamilNadu1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India66075_CHIKKALASANDRA66075_CHIKKALASANDRAKarnatakaKandra Sapphire� Ground Floor 657/669/147/56/1B/435/1 Chikkallasandra Uttrahalli Hobli Bangalore1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India66166_J P NAGAR BANGALORE66166_J P NAGAR BANGALOREKarnatakaGround Floor No. 7  100ft Ring Road  J. P. Nagar 4th Phase  Bangalore1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India66465_VAISHANAV VILLA THAKUR COMPLEX KANDIVALI (E) MUMBAI66465_VAISHANAV VILLA THAKUR COMPLEX KANDIVALI (E) MUMBAIMaharashtraGround and First Floor Bunglow No. 1 Vaishnav Villa Thakur Complex Opp. Shivam Sunderam Restaurant Western Express highway Kandivali East Mumbai1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India66321_MSX MALL  GREATER NOIDA UP66321_MSX MALL  GREATER NOIDA UPUttar PradeshShop No. 114 Ground FloorMSX Mall B'-4 Site'-4Surajpur Industrial AreaGreater Noida (U.P.)1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India66961_MALL OF INDIA NOIDA UTTAR PRADESH66961_MALL OF INDIA NOIDA UTTAR PRADESHUttar PradeshPlot No. M'-03 Sector 181","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India65794_VASHI65794_VASHIMaharashtraGround Floor Unit No. 1 Plot No.4 Arenja Commercial Complex Sector '- 17 Vashi Navi Mumbai1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India66112_INFOSYS MYSORE66112_INFOSYS MYSOREKarnatakaGround Floor  Food Court Magna Building No. GEC 2 Infosys Technology Ltd.  No. 350 Hebbal Electronic City  Hotagalli Mysore1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India65885_PALDI65885_PALDIGujratUNIT NO. 9&10 GROUND FLOORSUKH SHANTI COMPLEX BHATTAPALDI SARKHEJ ROAD1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India66925_DODDAKANNELLI SARJAPUR ROAD BANGALORE KARNATAKA66925_DODDAKANNELLI SARJAPUR ROAD BANGALORE KARNATAKAKarnataka�Saket Callipolis �  Ground floor  1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India66453_SODHI COMPLEX ALIGARH U.P.66453_SODHI COMPLEX ALIGARH U.P.Uttar PradeshShop No. 1 2 & 3 at Ground Floor Shop No. 1 2 & 3 at First Floor Khewat No. 1251/5K and part of Khewat No. 1252 Mauza Kasba Koil'-I Kishanpur Tehsil'-Koil Aligarh (U.P.)1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India66397_MANGO JAMSHEDPUR66397_MANGO JAMSHEDPURJharkhandShop No. 7 8 9A 9B Ground Floor Akash Uday Tower P.O and P.S Mango Ward No. 10 Holding No. 1 Jamshedpur1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza IndiaCity Office '- SuratCity Office '- SuratGujratGround Floor International Bussiness Center Dumbus Road  Gauravpath  Piplod. Near Big Bazar  Surat1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India66027_ALLAHABAD66027_ALLAHABADUttar PradeshGround Floor Corporation No. 15'-A(Old) 31A/31 Plot No. QQ/1 Civil Station Sardar Patel Marg Allahabad1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Dunkin'' Donuts IndiaDomino''s Pizza India71032_Hindustan Times House K G Marg New Delhi71032_Hindustan Times House K G Marg New DelhiDelhiGround Floor Hindustan Times House 18'-20 K.G. Marg New Delhi1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India65787_INDIRANAGAR BANGALORE65787_INDIRANAGAR BANGALOREKarnatakaNo 308 Ground floor 100ft Road Indiranagar 1st Stage Bangalore1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India65796_KAMLA NAGAR65796_KAMLA NAGARDelhi11 UBBUNGLOW ROADKAMLA NAGAR1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India66726_Park Circus Kolkata West Bengal66726_Park Circus Kolkata West BengalWest BengalGround Floor and First Floor 48B 1st FloorSyed Amir Ali venueNear Park Circus CrossingOpposite Quest Mall Kolkata1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India65960_MEERA BHAYANDER ROAD '- MUMBAI65960_MEERA BHAYANDER ROAD '- MUMBAIMaharashtraBABA RESTAURANT GROUND FLOORSHOP NO 1 TO 4 CHANDAN AVENUE'-EMEERA BHAYANDER ROAD1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India66657_R MALL MULUND66657_R MALL MULUNDMaharashtraR mall Unit no T 2. Third floor LBS marg Mulund west Mumbai Maharashtra1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India66502_R.T.C X ROAD�S HYDERABAD66502_R.T.C X ROAD�S HYDERABADTelanganaGround Floor No. 1'-7'-1074 1'-7'-1074/A SANCHAY TOWERS R.T.C X ROAD�S Musheerabad Opposite Saptagiri Theater Hyderabad Andhra Pradesh1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India67007_KONARK ARCADE BHIWANDI THANE67007_KONARK ARCADE BHIWANDI THANEMaharashtraShop No. 11 Ground Floor1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India66921_SINGAPORE MALL LUCKNOW UTTAR PRADESH66921_SINGAPORE MALL LUCKNOW UTTAR PRADESHUttar PradeshDomino�s Pizza Upper Ground Floor1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India66133_SECTOR 20 PUNCHKULLA66133_SECTOR 20 PUNCHKULLAHaryanaGround Floor and Basement  Shop No. � SCO 401 Sector'-20 Urban estate Punchkulla1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India65897_BANASHANKRI65897_BANASHANKRIKarnatakaNO'-17 GF 3RD PHASE NEAR BIG BAZAR 1000FT RING ROAD 6TH BLOCK BANASHANKRI  III STAGE BANASHANKRI1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India66015_DLF VASANT KUNJ66015_DLF VASANT KUNJDelhiFC'-2 First Floor DLF PLACE VASANT KUNJ"""" Vasant Kunj  New Delhi""","","","1","","","","","","","","","","Failed","Invalid Data Format"
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66446_SALTEE PLAZA KOLKATA","66446_SALTEE PLAZA KOLKATA","West Bengal","Kolkata","","","Saltee Plaza Ground floorUnit No 2 1 Khudiram Bose Sarani Kolkata","","","1","Failed","Invalid Data Format"
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66523_NAOPARA KOLKATA","66523_NAOPARA KOLKATA","West Bengal","Kolkata","","","Ground Floor Shop no. 3 & 4  New Town Rajarhat  JL No '-11 Ward No 9 Dist North 24 Parganas PS'-Newtown 24 Parganas(N) Kolkata West Bengal","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66276_MAGNET MALL NEPTUNE LIVING POINT","66276_MAGNET MALL NEPTUNE LIVING POINT","Maharashtra","Mumbai","","","Unit no. F'-301 Third FloorMagnet Mall Neptune Living Point L.B.S. Marg Bhandup (West)Mumbai","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66504_SUN CITY HYDERABAD","66504_SUN CITY HYDERABAD","Telangana","Hyderabad","","","Ground Floor Door No 7'-3/5 100 Feet Road Hydershakote Village Ranga Reddy District Sun City Hyderabad Andhra Pradesh","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66063_HARIDWAR","66063_HARIDWAR","Uttarakhand","Haridwar","","","Ground Floor Plot No.4 Govindpuri Colony Ranipur Mor Pargana Jwalapur Haridwar","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66601_UNITECH KOLKATA","66601_UNITECH KOLKATA","West Bengal","Kolkata","","","�The Chambers� Plot No.C'-2/1 Comprising of Retail Unit No'-001002021022023024 Kasba J.L.No. No.13 Sheet No.9 Ward No.107. P.S. Kasba situated at Premises No. 1865 Rajdanga Main Road Kolkata","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66307_PRIME HOUSE VIJAY NAGAR INDORE","66307_PRIME HOUSE VIJAY NAGAR INDORE","Madhya Pradesh","Indore","","","Prime House Ground Floor GF 32 Meghdoot Park Road Sayaji Circle Vijay NagarIndore","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66109_CITY CENTRE NEW TOWN","66109_CITY CENTRE NEW TOWN","West Bengal","Kolkata","","","""City Centre New Town Unit No. FC 209  Second floor Block """"C"""" Plot No. 11D/5 Action Area II D  J.L. No. 11 New Town  Rajarhat  Kolkata""","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66524_QUTHIBULLAPUR R.R DIST (HYDERABAD)","66524_QUTHIBULLAPUR R.R DIST (HYDERABAD)","Telangana","Hyderabad","","","� Siri Towers� Ground Floor  Shop NO 1 & 2 Quthibubulla Village Chintal Hyderabad","","","1","Success",""
"0","Dunkin'' Donuts India","Domino''s Pizza India","71044_Z SQUARE MALL KANPUR","71044_Z SQUARE MALL KANPUR","Uttar Pradesh","Kanpur","","","Shop No. 212223 Third Floor Z Square Mall Plot No. 1 & 1A Block 16 16/113 M.G. Road The Mall Kanpur Uttar Pradesh","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66730_HILITE MALL CALICUT","66730_HILITE MALL CALICUT","Kerala","Calicut","","","FC'-2 Food Court 3rd Floor  HilIte Mall HiLITE City NH 17 Thondayad By'- Pass Guruvayoorappan College P.O Calicut Kerala","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66467_Neelgagan Plaza Shahibaug Ahmedabad","66467_Neelgagan Plaza Shahibaug Ahmedabad","Gujrat","Ahmedabad","","","Unit Number 1 and 2 First Floor Neelgagan Plaza Opposite Police Commissioner Office Shahibaug Ahmedabad Gujarat","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","65888_THANE'-2","65888_THANE'-2","Maharashtra","Mumbai","","","SHOP NO. 11'-12'-13DHANLAXMI SHOPPING CENTRE THE RUTU ESTATEOFF GHODBUNDER ROAD","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66031_PERAMBUR","66031_PERAMBUR","Tamilnadu","Chennai","","","Ground Floor Old Door No. 28 New No.111 Melpatti Ponnappa Madali Street O.S. No.207 and 208 T.S. No.855/8 Block No.46 Purasawalkam Perambur Taluk. Perambur Chennai","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66161_CLOCK TOWER ROAD MYSORE","66161_CLOCK TOWER ROAD MYSORE","Karnataka","Mysore","","","Ground Floor  661/1 L11/3 665/2A L11/1'-A  665/2 L111/1 665 L11/2 L 5/4  L5/3 L5/2 and L11/4  Clock Tower Road  Lashkar Mohalla  Mysore","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66057_SURATWALA MARK PLAZZO PUNE MAHARASHTRA","66057_SURATWALA MARK PLAZZO PUNE MAHARASHTRA","Maharashtra","Pune","","","Suratwala Mark Plazzo  Showroom Number 01 Ground Floor Survey no. 28/1 28/4 28/5 28/6 Hinjewadi Taluka Mulshi Pune Maharshtra","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66023_GAJBANDHAN PATHARLI KALYAN","66023_GAJBANDHAN PATHARLI KALYAN","Maharashtra","Mumbai","","","Ground Floor Shop 1 234& 5 �Shree Complex�  Village Gajbandhan Patharli Taluka Kalyan District Thane","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66501 _G.N. CHETTY ROAD T. NAGAR CHENNAI","66501 _G.N. CHETTY ROAD T. NAGAR CHENNAI","Tamilnadu","Chennai","","","First  Floor Old No. 118 New No. 28 G.N. Chetty Road Opposite Hotel Peninsula T. Nagar Chennai Tamil Nadu","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66442_Gagan Supreme Vasai Nalasopara Link Road Thane","66442_Gagan Supreme Vasai Nalasopara Link Road Thane","Maharashtra","Mumbai","","","Shop no S '- 1 Ground floor Gagan Supreme Dream Complex   Vasant Nagari Vasai Nalasopara Link Road Nalasopara East Thane","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66378_GANDHI ROAD TAMBARAM CHENNAI","66378_GANDHI ROAD TAMBARAM CHENNAI","Tamilnadu","Chennai","","","New No. 51 Old No.166 Junction of Gandhi Rd. & Mudichur Rd. Gandhi Rd. Tambram west Chennai Tamilnadu","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66945_VICTORIA COLLEGE ROAD PALAKKAD KERALA","66945_VICTORIA COLLEGE ROAD PALAKKAD KERALA","Kerala","Palakkad","","","Ground Floor New Survey no.  36 Old Survey no. 1513","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66739_AMARJEET�Z COMPLEX BATHINDA PUNJAB","66739_AMARJEET�Z COMPLEX BATHINDA PUNJAB","Punjab","Bhatinda","","","Ground Floor Amarjeet�z Complex Plot no. SCF'-12 & SCF 13 situated at O.U.V.L. Scheme BDA 100 Ft. road Bathinda Punjab","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66751_Zillion Kanakia Space Kurla Mumbai Maharashtra","66751_Zillion Kanakia Space Kurla Mumbai Maharashtra","Maharashtra","Mumbai","","","Shop No 2 Ground floor Kanakkia Zillion LBS Road Kurla West Mumbai Maharashtra","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66235_PADALE PALACE KARVE ROAD PUNE","66235_PADALE PALACE KARVE ROAD PUNE","Maharashtra","Pune","","","Basement Ground Floor and First FloorPadale Palace 11 Erandwana Padale Chowk near Sharda CenterKarve Road","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66079_JAMSHEDPUR","66079_JAMSHEDPUR","Jharkhand","Jamshedpur","","","First FloorHolding No. Nil '-31 Sakchi Boulevard Road Bistupur P.S. BistpurTown Jamshedpur District Snghbhum East Jharkhand","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","67061_YAMUNA VIHAR NEW DELHI","67061_YAMUNA VIHAR NEW DELHI","Delhi","New Delhi","","","Ground Floor Shop no. C'-4/73'-A","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","BACKEND COMMISSARY INDORE","BACKEND COMMISSARY INDORE","Madhya Pradesh","Indore","","","Ground Floor  Shop NO.27 Plot No. 94 to 104 and 300 to 303 Scheme No.54 PU'-4 A.B. Road Indore Madhya Pradesh","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66461_NEHRU NAGAR (JNMC CAMPUS) BELGAUM KARNATAKA","66461_NEHRU NAGAR (JNMC CAMPUS) BELGAUM KARNATAKA","Karnataka","Belgaum","","","Shop No. 2 Ground Floor CST No. 5434 Convention Centre Jawharlal Nehru Medical College Campus K.L.E. University Ambedkar Road Belgaum Karnataka (KA)","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66335_RK MALL RAIPUR","66335_RK MALL RAIPUR","Chhattisgarh","Raipur","","","Shop No.03 & 103  Ground Floor & First FloorRK Mall  Near Hotel Picadilly Mohaba BazaarG.E. Road Raipur Chhatisgarh","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66044_MMX MALL GHAZIABAD","66044_MMX MALL GHAZIABAD","Uttar Pradesh","Ghaziabad","","","Ground Floor Shop No. B'-4 MMX MallKhasra No. 241242243248 & 249Village Arthala GhaziabadUttar Pradesh","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66932_HPCL BANDRA KURLA COMPLEX MUMBAI","66932_HPCL BANDRA KURLA COMPLEX MUMBAI","Maharashtra","Mumbai","","","HPCL Petrol Pump (Auto Care Centre)","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66288_MIRA PLAZA BHAYANDER ROAD MUMBAI","66288_MIRA PLAZA BHAYANDER ROAD MUMBAI","Maharashtra","Mumbai","","","Ground floor Shop no 3 & 1st Floor Gala no. 2 and Gala No.4 Mira Plaza Opposite D'-Mart Beside Sanghavi Nagar Hatkesh Mira'-Bayandar Road Mira road [East] District Thane","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","65843_HIMAYAT NAGAR","65843_HIMAYAT NAGAR","Telangana","Hyderabad","","","NO. 3'-6'-268HIMAYAT NAGAR MAIN ROAD STOCK EXCHANGE ROADOPP. TELEGU ACADEMY","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","67019_ SIDDHI PLAZA ICHCHAPORE SURATGUJARAT","67019_ SIDDHI PLAZA ICHCHAPORE SURATGUJARAT","Gujrat","Surat","","","Ground Floor  Shop No. 6   Siddhi Plaza Opp. Kribhco Township","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66199_MITTAL ANDHERI EAST MUMBAI","66199_MITTAL ANDHERI EAST MUMBAI","Maharashtra","Mumbai","","","Ground Floor Unit No. 9  Sanjay Mittal Industrial Premises Cooperative Society Ltd  Mittal Estate Building No. 2 Andheri Kurla Road  Andheri (East) Mumbai","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","67027_DUNLOP KOLKATA WEST BENGAL","67027_DUNLOP KOLKATA WEST BENGAL","West Bengal","Kolkata","","","1stFloor 177","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66628_DCN JESSORE ROAD KOLKATA","66628_DCN JESSORE ROAD KOLKATA","West Bengal","Kolkata","","","Diamond Plaza Mall� (FOOD COURT) Unit No. 1 and 2 Ground Floor Jessore Road Kolkata West Bengal","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66325_MODEL TOWN EAST GHAZIABAD U.P","66325_MODEL TOWN EAST GHAZIABAD U.P","Uttar Pradesh","Ghaziabad","","","Ground Floor Plot No. 15'-A (Municipal No. 96A 1/3)Model Town East G.T. RoadChaudhry Morh Ghaziabad (U.P.)","","","1","Failed","Invalid Data Format"
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","65938_PUNE INFOSYS PHASE 2","65938_PUNE INFOSYS PHASE 2","Maharashtra","Pune","","","INFOSYS TECHNOLOGIES LIMITED PLOT NO 24 RAJIV GANDHI INFOTECH PARKPHASE II'- VILLAGE MANN","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66633_JYOTI NAGAR DELHI","66633_JYOTI NAGAR DELHI","Delhi","Delhi","","","Plot no'- B 10(Ground Floor) Adjacent to ICICI Bank West Jyoti Nagar Loni Road Shahadra New Delhi","","","1","Success",""
"0","Dunkin'' Donuts India","Domino''s Pizza India","71088_DHAULA KUAN METRO STATION NEW DELHI","71088_DHAULA KUAN METRO STATION NEW DELHI","Delhi","New Delhi","","","Dunkin Donuts Restaurant","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","65880_MUSSOORIE","65880_MUSSOORIE","Uttarakhand","Mussoorie","","","KWALITY RESTAURANTTHE MALLMUSSOORIE","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66146_SHAHI BUILDING PATNA","66146_SHAHI BUILDING PATNA","Bihar","Patna","","","Ground Floor Municipality No. 396C Shahi BuildingExhibition Road","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66153_DB CITY MALL BHOPAL","66153_DB CITY MALL BHOPAL","Madhya Pradesh","Bhopal","","","Third Floor (Food Court Stall No.1) DB City Khasra 1511 & 1509 Opposite MP Nagar Tehsil Huzur District Bhopal Madhya Pradesh","","","1","Success",""
"0","Dunkin'' Donuts India","Domino''s Pizza India","Dunkin Regional Office West","Dunkin Regional Office West","Maharashtra","Mumbai","","","Ground FloorOffice No. 1 & 2 Timmy Arcade Makwana Road Marol Naka Andheri (E) Mumbai","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66372_URBAN OASIS MALL HUBLI KARNATAKA","66372_URBAN OASIS MALL HUBLI KARNATAKA","Karnataka","Hubli","","","""CTC No. 4784 B Second FloorShopping mall known as Urban Oasis Mall Airport Road (now known as Gokul Road) HubliKarnataka1","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India66451_V SQUARE MALL BHIWADI RAJASTHAN66451_V SQUARE MALL BHIWADI RAJASTHANRajasthanShop No�s GF'-01 & GF'-02 Ground Floor Shop No�s FF'-01 & FF'-02 First Floor V Square Mall Sector'-15 Alwar Highway Bhiwadi Rajasthan1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India67082_ADABARI GUWAHATI ASSAM67082_ADABARI GUWAHATI ASSAMAssamGokul Villa Dag No.887 Village'- Garpandu Kumarpara Mouza'-Jalukbari1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India66642_NAGIA PARK DELHI66642_NAGIA PARK DELHIDelhiBasement & Ground Floor Property No. 29/4 Shakti Nagar Nagia Park  New Delhi1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India66418_SJP PLAZA MATHURA (UTTAR PRADESH)66418_SJP PLAZA MATHURA (UTTAR PRADESH)Uttar PradeshShop No.U'-07 Upper Ground Floor S.J.P. Plaza Androon MaujaMathura Bangar Dist. Mathura1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Dunkin'' Donuts IndiaDomino''s Pizza India71051_PHEONIX MARKET CITY BANGALORE71051_PHEONIX MARKET CITY BANGALOREKarnatakaUnit No F'-67 First Floor Situated at Survey No. 40 and Survey No. 41 (in parts) Dyavasandra Phase II Industrial Area Krishnarajapuram Hobli Bangalore South Taluk Bangalore District Karnataka1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India67081_BEED'-BY PASS ROAD AURANGABAD MAHARASHTRA67081_BEED'-BY PASS ROAD AURANGABAD MAHARASHTRAMaharashtraPlot No. 2 Upper Ground Floor  Sanghani & Kazi Empire Gut No.55 part1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Dunkin'' Donuts IndiaDomino''s Pizza India71069_Mall De Goa Bardez Goa71069_Mall De Goa Bardez GoaGoaMall De Goa Unit no. 25 Ground Floor1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Dunkin'' Donuts IndiaDomino''s Pizza India71066_Alpha One Mall Ahmedabad71066_Alpha One Mall AhmedabadGujratShop S'-36 2nd Floor Alpha One Mall Plot No.216 TP Scheme'-1 Near Vastrapur Lake Vastrapur Ahmedabad  Gujarat1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India66626_MARAIMALAI NAGAR CHENNAI66626_MARAIMALAI NAGAR CHENNAITamilnaduFirst Floor HIG'-55 M.G.R Salai Near Jeevan caf� Maraimalai Nagar Chennai. T.N1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India66724_SAVOY GREEN JABLI HIMACHAL PRADESH66724_SAVOY GREEN JABLI HIMACHAL PRADESHHimanchal PradeshGround Floor Food Court Savoy Greens KK Ropeways Jabli Near McDonalds Himachal Pradesh1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India66296_MEERA ROAD(EAST) KANAKIYA THANE66296_MEERA ROAD(EAST) KANAKIYA THANEMaharashtraGround floor Shop No. 123 & 4  1st floor shop no  3 (part)   4 & 5 Iraisa Co.op Housing Society Next to kanakia police station  Baverly Park Mira Road(East) District Thane1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India66019_DWARKA II66019_DWARKA IIDelhi1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India66113_CSI AIRPORT MUMBAI66113_CSI AIRPORT MUMBAIMaharashtraUnit no. 16 Mezzanine Floor Terminal 1C Chattarpati Shivaji International Airport Santa Cruz Mumbai1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India66611_SHALIMAR BHAG DELHI66611_SHALIMAR BHAG DELHIDelhiCommercial Unit (Shop) no.3 Ground Floor & First floor Plot no.5 Block '-BN (west) Local Shopping centre Shalimar Bagh New Delhi1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India66973_SQUARE ONE MEHSANA GUJARAT66973_SQUARE ONE MEHSANA GUJARATGujratGround Floor Shop no 212223242526 & 27;1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India66349_SHAPATH HEXA AHMEDABAD66349_SHAPATH HEXA AHMEDABADGujratShop No. G '- 7 and Shop No. G '- 8 (Part) Ground Floor Shapath Hexa Opp. Gujarat High Court S. G. RoadAhmedabad1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India66673_METRO JUNCTION KALYAN MUMBAI66673_METRO JUNCTION KALYAN MUMBAIMaharashtraUnit No. L2 Lower Ground floor Metro Junction Mall Kalyan Shil Road Kalyan '- East Thane Maharashtra1","","","","","","","","","","","","","Failed","Invalid Data Format"
